[[ 0.64297312 -0.78958967  0.95866331  0.07503609 -0.05219257  0.61172533
 [-0.65300945 -0.03393183 -0.3296578   0.69401304  0.57325496 -0.55388932
   0.92779091  0.27900561 -0.23704902 -0.70844951  0.87134444 -0.95400834
   0.24208569  0.11643568  0.74910732 -0.88838144 -0.10100635  0.13285567
   0.414086   -0.65256522  0.1330588   0.32277446  0.46415295  0.74604655
   0.23686185 -0.49741184  0.191868    0.32518742 -0.08226097 -0.73190795]
 [ 0.06220595  0.02938197  0.62971141  0.02876366 -0.87171664  0.26039135
   0.67149737  0.19513057 -0.33110795 -0.92448977 -0.21654712  0.9906211
  -0.72286163 -0.05791543 -0.05498954  0.92910268  0.81119466  0.35440762
   0.38976688  0.94366968  0.04442156  0.13571782  0.43283487 -0.55607619
   0.66461411 -0.25584923  0.54066892 -0.196605   -0.80065314 -0.96995719]
 [ 0.20383019 -0.15617361 -0.55427124 -0.1108202   0.33181982  0.90344469
  -0.04688811 -0.51312936 -0.42944197 -0.48141024 -0.78391029  0.47033816
  -0.44525335 -0.0134964  -0.06307043  0.16884338 -0.06240996  0.14336738
  -0.1391609  -0.15036597 -0.27844923  0.86360884 -0.957148    0.79739612
  -0.33405094  0.52231197  0.77101244  0.27440477 -0.33826021 -0.04876253]
 [ 0.64600021 -0.9784324  -0.3041519   0.1055181  -0.90407908  0.10420262
  -0.11124233 -0.95373154 -0.98352431  0.73715973  0.59569589 -0.29375181
  -0.87688744 -0.97146237  0.41045758  0.61415215  0.35826094 -0.72205312
   0.94549193  0.47799528  0.19404422 -0.75312204  0.33216094 -0.8886361
  -0.2049579  -0.78149229  0.48424344  0.67650478 -0.65157111  0.87556668]
 [-0.89983278  0.64738015  0.82215018 -0.99497116 -0.94942954 -0.17926367
   0.28695991  0.37367685 -0.97629441 -0.17661325  0.19602143  0.71501627
   0.83508192 -0.75250623  0.12042374  0.4502516   0.21072092 -0.69044825
  -0.43041655 -0.66060605 -0.46438283 -0.78370044  0.02048049 -0.1882156
  -0.53197018 -0.11540233 -0.841743    0.87430401  0.04274285  0.27403349]
 [ 0.20468927 -0.11431437  0.89971626 -0.34317818 -0.97753895  0.01172042
   0.42451229  0.22774378 -0.980717    0.08359325 -0.88366573  0.37741953
   0.24658171  0.13723336  0.36429808  0.0512459  -0.77979653  0.17967
  -0.03772448  0.46732636 -0.60543793  0.00968685  0.20860433 -0.75624156
   0.53466429 -0.53055911 -0.91788879 -0.3515713   0.04566781 -0.71949586]
 [-0.62892099  0.15045346 -0.32994065  0.1381883   0.02986804  0.43327309
  -0.16992078  0.64141094  0.39207351  0.8941093  -0.96701064 -0.94458476
  -0.74468588 -0.31021752 -0.83793963  0.91263858  0.41259818  0.19660307
  -0.13834634  0.00834126  0.44296516 -0.38991448 -0.69116169 -0.79277058
  -0.94286054  0.73335018  0.06772769  0.94080798  0.55575135  0.63506628]
 [-0.7221616   0.35614495 -0.44626578 -0.23187999 -0.81428891  0.30508734
   0.44051871 -0.40875071 -0.26499397  0.90602654  0.13561147 -0.43706821
  -0.06762487  0.31593175  0.01423064  0.37194302 -0.95460209  0.54017474
  -0.45838126  0.67603698 -0.35569406 -0.45509198 -0.62402424  0.17660672
   0.74278258 -0.08820701 -0.84945856 -0.72070027 -0.7304291   0.95807124]
 [ 0.88255063 -0.7545861  -0.87942951 -0.06686764 -0.41254312 -0.91204584
  -0.37304971 -0.24371528  0.18545421  0.46800173  0.84153383 -0.78575998
   0.67522647 -0.79562218  0.51166189  0.22645126 -0.47734109 -0.8036547
   0.77618767 -0.30401981  0.10549544 -0.51723289  0.98533729  0.02769141
   0.27286827 -0.4455467   0.59910305  0.03720799 -0.34464493  0.42649348]
 [ 0.89308882 -0.83661992  0.71335959  0.44573747  0.53897373  0.55595518
  -0.40396585 -0.76203723 -0.39785167  0.63481455 -0.42022512 -0.14052283
  -0.79866903 -0.24124952  0.82893618  0.53610577  0.24392032  0.98479702
  -0.65148733  0.58385897 -0.41870099  0.55941447 -0.17925943 -0.01926321
   0.82036517 -0.77274396 -0.27119292  0.93909987 -0.86509401  0.12389827]
 [ 0.77968883 -0.98047659  0.99933587  0.17732607  0.25832962  0.40968535
  -0.64022415  0.70385829  0.40546884 -0.63394597 -0.04417176  0.69247205
   0.93604808 -0.27344852  0.11757648 -0.77306058 -0.02938665  0.23923704
   0.79313013 -0.59018017 -0.75083798  0.40598313 -0.40772288 -0.85963785
   0.29618507  0.46876396 -0.94083732  0.57552231  0.16757732  0.65514573]
 [ 0.61028671  0.4819128   0.27938779 -0.77493924 -0.00744699  0.67325369
  -0.29900253  0.51840555  0.04372815  0.16664993  0.9345364   0.66408553
   0.64577926 -0.10388085 -0.4035863  -0.8745677   0.34684755  0.67398808
  -0.49455625  0.52981129 -0.57775808  0.88541579 -0.39382089 -0.90390751
  -0.65545121 -0.45920014  0.98754406 -0.65692132 -0.5736455  -0.57385024]
 [-0.168841    0.58381723  0.99372945 -0.46028667 -0.16488482  0.3881906
   0.66823007  0.2851668  -0.31594462 -0.01588562  0.7866929   0.64267075
   0.25667743 -0.37283596  0.04772422 -0.70575341  0.68928482 -0.8166295
   0.35598601 -0.10903543 -0.43041923  0.69278465 -0.91046638 -0.79846214
  -0.69439927 -0.33473038  0.11676949 -0.49766893  0.92714871 -0.45170199]
 [-0.99882951  0.9296651   0.36889481 -0.98359047  0.35653169 -0.99154622
   0.86784647  0.34158536 -0.62619532  0.87885665  0.37952517  0.01509178
   0.65009709 -0.6322765  -0.08528252  0.4988626   0.19182102 -0.31727032
  -0.38676151  0.29459467  0.68144624 -0.02206228  0.67447559 -0.94180812
   0.27760846  0.84689689 -0.58723231 -0.16528041 -0.29323486 -0.02514589]
 [-0.68266739  0.68686976 -0.10025814  0.4601282   0.80600894  0.41061556
  -0.45044767 -0.87905883  0.41106612  0.41466545  0.20465199  0.69973729
   0.00672279  0.1078813   0.03760251 -0.14205291  0.03500415 -0.86377258
  -0.01973102  0.74207068 -0.20519483  0.49490986  0.28716585 -0.24651916
  -0.72479634  0.88914155  0.6386287   0.1417556   0.18524868 -0.08614115]
 [ 0.12263461  0.13764883  0.16208078  0.44451284  0.06726997  0.49151891
  -0.60108612  0.11333591 -0.89085167  0.65962514  0.69500218  0.91496866
   0.07994574  0.07235742  0.10369969  0.82195075 -0.3157904   0.05094737
   0.98349578 -0.24196512  0.68182899 -0.46685491  0.87854307  0.92986912
  -0.96278548  0.80258521  0.81189142  0.27325826 -0.48004359 -0.86242554]
 [ 0.07887526  0.39126247 -0.84929737  0.41017641 -0.71013472  0.93528774
   0.60081215 -0.47665411 -0.86347452 -0.15825288  0.20141233 -0.12321055
   0.58564759  0.0602451  -0.26079548 -0.02257517  0.37534054 -0.68445047
   0.96123094 -0.87095    -0.88834384 -0.76490442  0.6170801   0.14091191
  -0.44577279 -0.97768123 -0.41934376  0.631661    0.56422392 -0.39056553]
 [ 0.70355354 -0.15290684  0.00650483  0.07156456  0.55506572 -0.56388389
   0.55641634 -0.71743134 -0.74990645 -0.59373714  0.4150903   0.88303473
   0.84340949 -0.34961268 -0.25032133 -0.19663015  0.20665183 -0.88724706
  -0.65500571 -0.97994549  0.1642089   0.73688833  0.97919231  0.67712807
  -0.17398312  0.52265848  0.59096615 -0.77635738 -0.9605566  -0.44949638]
 [ 0.39600044 -0.18532239 -0.3778205  -0.72071183  0.26416097 -0.01459561
   0.84011593  0.4205815  -0.38345417  0.36457714 -0.06333334 -0.85246927
  -0.884583   -0.4947408  -0.29868407  0.09487007 -0.41883577 -0.00394514
   0.62245458  0.70451528  0.84580086  0.79036299  0.50046499 -0.80759625
  -0.19410004 -0.66448164 -0.51858774  0.50327347 -0.40720767  0.57670275]
 [ 0.14908374  0.03555973  0.18597273 -0.8829743  -0.61737378 -0.6448995
   0.66114168  0.1745155  -0.95180516 -0.63209984 -0.40459402  0.15206919
   0.71178129  0.69475026  0.85243083 -0.7281798  -0.00139241 -0.53756267
   0.49835392  0.08484319  0.72875355 -0.26104079 -0.34622164  0.42211757
  -0.00795476 -0.26328602 -0.01013267 -0.81513004  0.69922653  0.62900634]
 [-0.96424279 -0.01925784  0.12497274 -0.8355634  -0.99522286  0.09679764
  -0.48412349  0.27712149 -0.33171577  0.82634105 -0.45696042  0.94105087
  -0.84997658 -0.26170323 -0.7483437   0.94291094 -0.33634256  0.52418261
  -0.66592859 -0.48482562  0.02537001  0.31698865  0.70614074  0.29451257
   0.27893147 -0.5341902   0.34801847  0.03708756  0.37581658 -0.4957074 ]
 [ 0.65711634 -0.5916095  -0.83112507 -0.29913605 -0.75395517  0.77932187
   0.10476743 -0.17658353 -0.01027856  0.13718273 -0.46910685  0.74046444
  -0.67405401  0.41185451 -0.2954366   0.21394304  0.29747543 -0.85616057
   0.56713619 -0.63715688  0.38801807 -0.31640721  0.74066074  0.40675382
  -0.35693457 -0.17771185 -0.42547333  0.40725469  0.23182812  0.88723735]
 [ 0.93149806 -0.72607273  0.22918802  0.6171432   0.96785666 -0.31032172
   0.07252976  0.54244581 -0.60363904 -0.49834557 -0.9811013  -0.53432704
   0.04782014 -0.4091554   0.28714331  0.8300369   0.8919185  -0.52385414
  -0.05628137 -0.03960262 -0.0886077   0.17698764  0.27886523  0.29902519
   0.98395355 -0.6284589   0.6176055   0.38920635  0.96551292 -0.69577868]
 [ 0.15235527  0.19348973  0.77288607  0.21204829 -0.71426776 -0.49559791
   0.56135788 -0.68984904 -0.25385613 -0.61290678 -0.8219306   0.65993988
   0.42402499 -0.92528359  0.78727089  0.33844986 -0.22652341 -0.99184041
   0.38163475  0.12676037 -0.72478765  0.71616636 -0.63965066 -0.35978629
   0.19772927  0.94151944 -0.78229111 -0.8758975  -0.41660944 -0.26916138]
 [ 0.07453332  0.75135318 -0.4442868  -0.12080403 -0.63449901 -0.13356065
  -0.73899389 -0.83003795  0.90741346  0.47480448  0.04365659 -0.80202293
  -0.22937872 -0.21547748  0.06976281  0.47295865  0.28108404 -0.04621848
  -0.50292057  0.33084172  0.10659604  0.73484662  0.75732371 -0.181342
   0.05221636  0.24635157 -0.5255934  -0.54436365 -0.11654638  0.75949135]
 [-0.7746246  -0.9199718  -0.84448507 -0.64760046 -0.54287564  0.99869845
   0.27700431 -0.79299962  0.12321161 -0.0954919   0.63648638  0.19026225
   0.0553351   0.24247975 -0.17257824  0.10526598 -0.70402249  0.04408759
  -0.29929817  0.54164406 -0.48713876 -0.9931921  -0.62536396  0.55072729
   0.48506299 -0.00399759  0.6123746   0.33470214  0.05180336 -0.79006196]
 [-0.57700546 -0.17675607  0.78400942 -0.78788499 -0.82716456 -0.74822686
   0.90687511  0.92205536  0.13389653  0.91311919 -0.83138436  0.96387873
   0.12593497 -0.24333986 -0.35927816  0.46618864  0.16407574  0.71431841
  -0.38768964  0.8386843  -0.94295221 -0.83219282  0.08923078  0.03020297
  -0.80155273 -0.50336194 -0.28460473 -0.25047678 -0.39963603  0.88067368]
 [-0.70717258 -0.75764243 -0.19350865 -0.59172317 -0.96930558  0.27561509
   0.42894958 -0.18705242  0.77692584  0.67141482 -0.16027628  0.3467204
   0.28956662 -0.34423368  0.75138652 -0.60521057  0.66605656  0.98849526
  -0.82840794 -0.82693001 -0.43135678 -0.19440763 -0.54483424 -0.9678075
   0.16238287 -0.98787152 -0.75794668 -0.2659197   0.92753648 -0.10018028]
 [-0.58797853  0.60299908 -0.84515259  0.99146133 -0.33418713 -0.83194447
   0.06081491  0.10880403 -0.31030111 -0.84898802  0.04680128 -0.8265052
  -0.34653714  0.90186038 -0.24360361 -0.28129966  0.19883737  0.50662801
   0.023945   -0.8734036   0.76849536  0.02784852  0.29548864 -0.50693539
  -0.25575744  0.84094795 -0.15015015 -0.99752342  0.33615964  0.41224945]
 [ 0.00106241  0.56377237  0.10994664 -0.32678137  0.59937174  0.27553897
  -0.37084577  0.24408007 -0.09684809 -0.85873301 -0.9856858  -0.687351
  -0.29161516  0.27994651 -0.92357564  0.0739481  -0.93337798  0.52366232
  -0.04482949  0.30688618  0.64063539  0.69645131 -0.81313542 -0.05080521
   0.06520821  0.97094012  0.42986978 -0.32781708  0.18897635  0.33147716]
 [ 0.62141676 -0.24304984 -0.73396305  0.38132466 -0.61940695  0.13924093
   0.62795443 -0.7802218  -0.40625956  0.09798102  0.61468819  0.83216071
  -0.1411284  -0.18026383  0.81869385  0.34990663 -0.10602392 -0.25574803
   0.25053109 -0.37203513  0.6709661  -0.14618871  0.84905996 -0.05019925
   0.09004486 -0.32672364 -0.76695352  0.90913158 -0.41613349 -0.14134715]
 [-0.2392396  -0.68426671  0.91378459  0.61734193 -0.01218547  0.58750094
   0.20736862 -0.47100815 -0.33311556 -0.33834159 -0.95414451 -0.97023431
   0.72542084 -0.23704462 -0.26316663 -0.83894557  0.92542824  0.92796514
  -0.36821325 -0.16427108 -0.06604424 -0.58602482 -0.0893522  -0.80476006
  -0.55931751 -0.83920821 -0.05736048 -0.59622144  0.95595198  0.08067647]
 [-0.95377647 -0.24262616  0.73559669  0.73422971 -0.75895256 -0.4314218
   0.34671022  0.31873205  0.96694059  0.80813045 -0.11556084 -0.69329116
  -0.72000285 -0.87953943 -0.6204198  -0.42269582 -0.37321251  0.40502052
   0.30027846  0.6450783   0.74327309  0.4556668  -0.38239556  0.90079933
  -0.49303982 -0.14089533 -0.17413332  0.02358088  0.61914932 -0.30933625]
 [ 0.39983738 -0.171656   -0.29670026 -0.9926049   0.51302221 -0.48465219
   0.26910871 -0.60522285  0.67989373 -0.53134091 -0.62944045 -0.09766981
   0.05644705  0.23094198 -0.78830039  0.3259676  -0.58768339  0.98376143
  -0.79963788  0.40894304 -0.5595141   0.69979028  0.39411235  0.79836707
  -0.39405804 -0.56852474  0.70670892 -0.02057637  0.09501645 -0.27938173]
 [-0.85034263  0.72273045 -0.11901927  0.09905208  0.80239637 -0.82718736
  -0.83408854  0.09422108 -0.53465772 -0.30812243  0.11661101  0.98347877
  -0.28400889 -0.66522511 -0.91496627 -0.24001357 -0.00346403 -0.42421752
   0.75323925  0.12300213 -0.56748216  0.13387871  0.54073428  0.72002648
   0.40035388  0.71674942  0.04524225 -0.5386015  -0.12709139  0.56039296]
 [-0.73160126 -0.56861907 -0.25153062  0.17676856 -0.31461331 -0.94842066
   0.01090313 -0.58990873 -0.59044786  0.49814253  0.3084531  -0.60945553
   0.33170471  0.82236315 -0.64416221 -0.45472353 -0.12441087  0.24073327
   0.61505261 -0.4435735   0.31459805  0.39998321  0.25055651 -0.59435442
   0.01225407  0.7177774  -0.8454998   0.23863306 -0.07504136 -0.73053641]
 [-0.98948898 -0.86836592 -0.41435508  0.10304225 -0.33584912 -0.36368611
  -0.00773258 -0.02693248 -0.94415098 -0.50287998 -0.58187136  0.24011063
  -0.30573729 -0.43241341 -0.35742444 -0.35249624  0.22876632  0.32797604
  -0.93597332  0.79193798 -0.89548383  0.22803107  0.41426892 -0.8404354
  -0.31019531 -0.47280215 -0.2036704  -0.79625656  0.33880497  0.733854  ]
 [ 0.98459477 -0.48451473  0.95912099 -0.6413349  -0.78691672 -0.16290509
   0.26178825 -0.28049585  0.3230974  -0.32161725  0.50544641  0.64450366
   0.48470838 -0.67410535 -0.1752725  -0.5209472  -0.33130088  0.0361014
   0.27734662  0.26099977  0.68281482  0.13850087  0.72004738 -0.01901575
   0.61218972  0.37476388  0.50872531 -0.86341221 -0.79204106 -0.26053799]
 [-0.92979985  0.35519046  0.60740346 -0.77512717  0.47927261 -0.04404455
  -0.2085875   0.25781863 -0.86880376  0.17479729 -0.79243484 -0.79999516
  -0.18915652 -0.94791801 -0.21200355  0.61163396 -0.07644364 -0.00277061
  -0.54767907 -0.25484645 -0.31660608  0.21344886  0.65176677 -0.6806726
  -0.54302687  0.02924232 -0.45580224  0.54428774  0.75539547 -0.24225606]
 [-0.21973575 -0.6014744  -0.98610961  0.63898755 -0.3530287  -0.78106687
   0.75224557 -0.40244356 -0.87331844  0.00874432  0.96998761  0.19442822
   0.53765177  0.20188229  0.29286574 -0.47815422 -0.36287631  0.97396666
   0.55599471 -0.63874638 -0.76681423  0.42602943  0.63343082  0.43258267
   0.28288846  0.13836816 -0.21008826  0.47744184 -0.87442435 -0.43735861]
 [-0.56277737  0.63733605  0.69993412  0.99905302 -0.30132223 -0.36891035
  -0.8313313   0.32666153 -0.81843183  0.87793007 -0.22100598 -0.89829669
  -0.55489607 -0.16922748 -0.62896504  0.7995229   0.41026264 -0.9687964
  -0.87779082 -0.85710801  0.0114374  -0.59740273 -0.20246403  0.7528763
   0.95816998  0.02487948 -0.90665397  0.3372929  -0.92352528 -0.55755578]
 [ 0.25119011  0.37395572  0.87251787 -0.70973133  0.28141611 -0.96010576
   0.26418431  0.59763115  0.41867033 -0.94737765 -0.5185158   0.19711551
  -0.73853274 -0.53330196  0.47569995  0.3982487   0.88558019 -0.81773675
  -0.46660662 -0.76807265 -0.21914608  0.27362931  0.61721733 -0.72080075
  -0.45364969 -0.61424631  0.5034238   0.29852445  0.515964    0.06454433]
 [-0.57634375 -0.09742786 -0.08095101 -0.36231311 -0.31400116 -0.05751333
  -0.16471498 -0.89233722  0.34717195  0.13291898  0.62407835 -0.10268989
  -0.53472222  0.37874697  0.41581762 -0.96852671 -0.84718367  0.45632623
  -0.30015285  0.92346925 -0.27216195  0.58702121  0.3021977   0.77242629
   0.74591519 -0.60206786  0.79677078 -0.55302495  0.8110414  -0.17325996]
 [ 0.79092619 -0.47615978  0.65450127  0.92869298  0.07626666  0.71763387
   0.71600327  0.23810304 -0.40535161  0.55664509 -0.73662675  0.34254254
   0.75497341  0.15396752 -0.50281915  0.75073471  0.36392684  0.01768059
  -0.65662045  0.88691711  0.32519764 -0.36067089  0.46053943 -0.83721613
  -0.03317608  0.71203766  0.43450254  0.40514213 -0.93271561 -0.8800281 ]
 [ 0.19204113 -0.05531028 -0.28277816  0.57233033  0.99776167 -0.7355191
  -0.19853162  0.33096794 -0.75773754  0.9516534   0.43457658 -0.3327836
   0.74545021  0.77792567  0.93939156  0.25484477 -0.46237562 -0.74168351
   0.41421905 -0.1860454   0.12224336 -0.07532073 -0.07956862  0.71763175
   0.09313386 -0.92090231  0.49372945 -0.42323435 -0.82396245  0.06619621]
 [ 0.89268073 -0.22103331 -0.32428599  0.19964236 -0.18713203 -0.16286448
   0.78093413  0.08192626  0.47420723  0.36617847 -0.07449933 -0.75665812
  -0.74731773  0.89708138 -0.76239306 -0.39436189 -0.56061489 -0.09852467
   0.88893657  0.68318092  0.68940303 -0.94564387 -0.91787051 -0.58785774
   0.23299247  0.64679891  0.42490607 -0.47208705 -0.77712681  0.4166716 ]
 [-0.18940795 -0.74124839 -0.16844061  0.78191957  0.8144662  -0.77918572
   0.59782325  0.85046074 -0.65460428  0.43553013  0.65163254 -0.22518273
  -0.49361529 -0.97240072 -0.319908    0.79307028  0.68064766  0.89381865
  -0.19066115 -0.21968307 -0.1824991  -0.99463263 -0.639226    0.58423249
   0.81460131 -0.16157409 -0.18971756  0.40977763 -0.18203226  0.85714193]
 [-0.25344599  0.48862455 -0.26437077  0.35049389 -0.4192558  -0.53166106
   0.30367003  0.25899995  0.01624959  0.34182281 -0.75637449  0.45827422
  -0.58677847  0.1443232  -0.50141067 -0.77305185 -0.21918976  0.56372002
   0.97128386 -0.06067329 -0.61233225  0.10940836  0.87038554 -0.01902125
   0.5790241  -0.92402687 -0.006761    0.6551834   0.07769402  0.97589582]
 [-0.43230469  0.59320474 -0.63647282  0.78121903  0.57319123 -0.32500488
  -0.04820188  0.38603302 -0.28177428 -0.49067145 -0.72140811  0.93540676
   0.71068159  0.16061989 -0.88794282 -0.9420896  -0.74257058 -0.77273593
   0.13398056  0.04352579  0.98724994  0.7596363   0.44385148 -0.05489585
   0.0481021   0.02709811  0.77967493  0.9140294   0.33781091 -0.85942957]
 [ 0.13709833  0.96583375  0.91775771 -0.35665263 -0.11243044  0.0049511
  -0.10934172  0.30375699  0.90429861 -0.98851153 -0.90907892 -0.11096304
  -0.6585183   0.00203345  0.67550548  0.36448297  0.86096269  0.96582614
  -0.70029019  0.19479992  0.33700071 -0.7643955   0.69685281  0.21429037
   0.28474054 -0.88385385  0.34451961  0.85449434 -0.36775304  0.00847147]
 [-0.34388037  0.06181604 -0.95393783  0.43386866 -0.2676625   0.53912911
  -0.02644261 -0.98181809 -0.28955397  0.08180051 -0.29743499  0.06767822
  -0.17834535 -0.65599858 -0.21158938  0.96403918 -0.43314765 -0.80752436
   0.91766296 -0.81130586  0.64820524  0.92237117 -0.96903504 -0.64821899
  -0.65706076  0.82817283 -0.02629564 -0.78064005  0.19786868  0.08175099]
 [-0.99520153 -0.90595498  0.15508832  0.37644024 -0.70996361 -0.94635055
   0.23180214  0.53033378  0.98614881  0.24450053 -0.52298256  0.95581128
  -0.67275503 -0.40331502 -0.25039901  0.18734852  0.31212007 -0.72609562
   0.66495551  0.4070825  -0.91029451  0.19109018  0.84540345 -0.58195035
  -0.1095157   0.16622568 -0.52523927  0.69566579 -0.69720343  0.21805272]
 [-0.97896921 -0.10712428  0.69475869 -0.72187739  0.77914162 -0.64686806
  -0.0662303   0.54059039  0.87655956 -0.85908808  0.08620857  0.92054997
  -0.77318559  0.56377886  0.60199845  0.27889615  0.13409111  0.72879085
   0.99260471 -0.65462391  0.10793773 -0.20579703  0.88147055 -0.88350899
  -0.47795487 -0.84841355 -0.48138275 -0.69090521 -0.31487233  0.65144483]
 [-0.25329735  0.47125888  0.86871407  0.3537669  -0.88750436 -0.25754159
   0.76128847  0.5648904   0.90422216 -0.49163718  0.2635153   0.83214774
  -0.49206944  0.70406898 -0.13393612 -0.79378618  0.18668226  0.34326282
  -0.84062107  0.88664552 -0.13826323 -0.97176166  0.69870638 -0.17899521
  -0.63071884  0.75497839  0.49737271 -0.226479    0.61224244 -0.21346553]
 [-0.48750268 -0.8160727  -0.39831894 -0.99989247  0.04964574 -0.40026811
   0.0700378  -0.48874082 -0.56225023 -0.2401514   0.28425779 -0.66865637
   0.58992482  0.18391634 -0.23956257 -0.53173845 -0.03609148 -0.04543429
  -0.91038125 -0.37318325 -0.08145209 -0.98800487  0.75018195  0.63440011
   0.1507311  -0.66744269 -0.57346187 -0.58486531  0.67261521  0.67692458]
 [ 0.97178623 -0.07245349  0.97567248 -0.74246778  0.82125113 -0.59244983
   0.2373607  -0.16667686 -0.49858939  0.96855464  0.26315436 -0.4321407
  -0.79893289 -0.97845992 -0.48473947 -0.52278155  0.14432133  0.52161112
  -0.96105678 -0.95343708 -0.58757515  0.72278797 -0.16429647 -0.45421647
   0.95614836 -0.97188944 -0.8935276  -0.1469647   0.1695703   0.84440188]]
[[-0.92405539  0.2619481   0.97701069 -0.48049287  0.78125205 -0.83641562
   0.44635513]
 [-0.2206221  -0.09394215 -0.07449581  0.95582521 -0.01107931 -0.80690228
  -0.89929064]
 [-0.16778445  0.12604992  0.68523644  0.06351626  0.63524826 -0.06369475
   0.71031717]
 [-0.94526699 -0.5531853   0.00841047 -0.63202512  0.49011589 -0.92637087
  -0.51658437]
 [ 0.18362925  0.85987418 -0.66234078  0.3885284   0.6137999  -0.3876932
  -0.83795549]
 [ 0.06914642  0.74568026  0.38393446  0.53217088 -0.34405876  0.45306444
  -0.9194842 ]
 [-0.21813117 -0.77399152  0.34623501 -0.22816229  0.54983044 -0.90955755
   0.37248287]
 [ 0.05834861  0.61525031  0.73942426  0.6370401  -0.86238867 -0.07451037
  -0.73429838]
 [-0.05988712  0.45307353 -0.78138395 -0.65998962  0.35367139  0.23858491
   0.39635313]
 [-0.61146744  0.74768366 -0.2789542  -0.00392121  0.93641488  0.03084709
   0.90473761]
 [ 0.12152191 -0.85872578  0.41638986  0.90104483 -0.77401176 -0.13406225
  -0.43061452]
 [ 0.80248005 -0.17724663  0.08692474 -0.03010765 -0.13618397  0.86261259
   0.51678901]
 [-0.39672062 -0.49215636 -0.82063936 -0.9224318   0.06999307  0.67356696
   0.25145459]
 [ 0.85153074  0.41076491 -0.27173048  0.10588153 -0.89132027  0.66901498
   0.82022325]
 [-0.5876977   0.1669486   0.06476141 -0.57133528 -0.86363417 -0.4761404
   0.43097765]
 [-0.96571043 -0.52099781 -0.34358222 -0.90940393 -0.4923458  -0.4878822
   0.69644948]
 [-0.26588493  0.67462518 -0.63313564 -0.68549975  0.83242662  0.32676398
  -0.37495578]
 [-0.11102722  0.4371994  -0.7219873  -0.66770282 -0.51317529 -0.38213279
   0.25960347]
 [-0.97537016  0.8052894  -0.60605385 -0.07870631  0.94846541 -0.98206869
  -0.20438042]
